date_,time_,title,content
01-11-2021,13:00,Цена газа в Европе выросла на 11 процентов,Цена на газ в Европе в ходе торгов 1 ноября поднялась на 11 процентов на фоне остановки прямой прокачки газа в Германию по газопроводу Ямал–Европа и начала реверсных поставок в субботу Об этом свидетельствуют данные биржи ICE 
01-11-2021,12:00,Молдавия осталась довольна контрактом на поставку газа из России,Президент Молдавии Майя Санду заявила что республика довольна продлением контракта с Газпромом на поставку газа из России 
01-11-2021,11:00,На Украине обвинили Литву и Молдавию в предательстве из-за России,Депутат Верховной рады от партии Оппозиционная платформа — За жизнь Вадим Рабинович обвинил Вильнюс и Кишинёв в предательстве Украины из-за закупки ими энергоресурсов у России 
30-10-2021,18:00,Газпром прокомментировал данные об остановке прокачки по газопроводу Ямал–Европа,Заявки европейских потребителей по поставкам газа полностью выполняются заявили 30 октября в российской энергетической компании Газпром комментируя данные немецкой компании Gascade о прекращении прокачки газа по трубопроводу Ямал–Европа 
30-10-2021,13:00,Прекратилась прокачка газа по трубопроводу Ямал–Европа,С началом газовых суток физический поток по газопроводу Ямал–Европа на входе в газотранспортную систему ФРГ по направлению с востока на запад упал до нуля Об этом свидетельствуют данные немецкого газотранспортного оператора Gascade на 30 октября 
30-10-2021,13:00,Названа цена российского газа для Молдавии,В ноябре Молдавия будет закупать газ у российской компании Газпром по цене долларов 450 за 1 тысяч кубометров Об этом 30 октября сообщил вице-премьер республики Андрей Спыну 
30-10-2021,11:00,На Украине возмутились сверхприбылью Газпрома,Глава компании-оператора газотранспортной системы (ГТС) Украины Сергей Макогон возмутился данными о прибыли российской энергетической компании Газпром Об этом он написал 29 октября в своем Facebook 
30-10-2021,23:00,Молдавия по новому контракту с Газпромом обязалась погасить исторический долг,Кишинев в рамках нового контракта с Газпромом обязался погасить исторический долг перед Россией за газ Об этом сообщает 30 октября ТАСС со ссылкой на информированный источник 
30-10-2021,22:00,Цена на газ из РФ для Молдавии может вырасти до долларов 500-600 за 1 тысяч кубометров,Цена на газ для Молдавии по новому контракту с российской компанией Газпром может вырасти до долларов 500–600 за 1 тысяч кубометров сообщает 30 октября ТАСС со ссылкой на информированный источник 
29-10-2021,21:00,В Газпроме назвали взаимовыгодным новый контракт с Молдовагазом,Российский Газпром считает контракт с Молдовогазом взаимовыгодным Об этом 29 октября сообщили в компании 
29-10-2021,20:00,Молдавия заявила о продлении контракта с Газпромом на пять лет,Молдавия договорилась с российским Газпромом о продлении контракта на пять лет на поставку российского газа в страну Об этом 29 октября сообщает пресс-служба министерства инфраструктуры и регионального развития Молдавии 
29-10-2021,18:00,Газпром достиг нужного уровня оперативного резерва газа в хранилищах России,В Газпроме рассказали о достижении необходимого уровня оперативного резерва в российских подземных хранилищах — он составил 72638 миллиард кубометров Об этом сообщается в пятницу 29 октября на официальном сайте компании 
29-10-2021,13:00,В Кремле прокомментировали переговоры с Молдавией по газу,Пресс-секретарь президента Дмитрий Песков в пятницу 29 октября заявил что на данный момент России не удалось договориться с Молдавией по вопросу газа 
29-10-2021,12:00,Глава OMV рассказал о заполнении газом второй нитки СП-2 до конца года,Первая нитка газопровода Северный поток – 2 (СП-2) заполнена газом и готова к запуску вторая может быть заполнена до конца года Об этом в пятницу 29 октября заявил глава австрийской OMV одной из компаний-инвесторов проекта Альфред Штерн 
29-10-2021,11:00,И себе и людям,Журналист Ирина Кезик — о том как заполнение европейских ПХГ Газпромом скажется на перспективах запуска Северного потока — 2 
28-10-2021,22:00,Очередной раунд переговоров Газпрома с делегацией Молдавии прошел в Петербурге,В Санкт-Петербурге руководство Газпрома провело встречу с делегацией из Кишинева по условиям нового контракта на поставку российского газа Об этом в четверг 28 октября компания сообщила в пресс-релизе 
28-10-2021,21:00,The Economist предложил ЕС заменить российский газ азербайджанским,Европа не сможет полностью отказаться от российского газа но ей нужно искать альтернативы поставкам от Газпрома Об этом 27 октября сообщал журнал The Economist 
28-10-2021,20:00,Газпром Экспорт получил обращение Польши о снижении цен на газ,Газпром Экспорт получил обращение Польши о снижении цены на газ по контракту Об этом в четверг 28 октября сообщили Известиям в компании 
28-10-2021,19:00,Эксперт по энергетике объяснил письмо PGNiG к Газпрому желанием сэкономить,Направленная Газпрому просьба польской компании PGNiG по ценам на газ мотивирована желанием сэкономить 
28-10-2021,18:00,Газпром заявил о готовности ежегодно поставлять в ЕС 55 миллиард кубометров газа по СП-2,Газпром готов по Северному потоку – 2 поставлять на рынок Европы 55 миллиард кубометров газа в год Об этом сообщил в четверг 28 октября глава совета директоров компании Виктор Зубков выступая на панельной дискуссии Евразийского экономического форума 
28-10-2021,17:00,Поляки оценили просьбу компании PGNiG снизить цены на газ,Читатели польского издания Interia оценили просьбу польской компании PGNiG направленную российскому Газпрому снизить цены на газ Согласно мнению пользователей Сети подобная просьба является настоящей наглостью 
28-10-2021,16:00,Молдавия обратилась к Германии за помощью в сфере поставок газа,Руководство Молдавии обратилось к властям Германии с просьбой помочь решить вопрос с поставками газа Об этом сообщает 28 октября издание Spiegel 
28-10-2021,15:00,Боррель исключил компенсацию Молдавии разницы в цене на российский газ,Евросоюз (ЕС) не может компенсировать Молдавии разницу между нынешней стоимостью газа и ценой которую предлагает российский Газпром 
28-10-2021,14:00,Премьер Молдавии заявила о прогрессе в переговорах с Газпромом,Молдавская сторона и российская компания Газпром достигли прогресса в переговорах о поставках газа 
28-10-2021,13:00,Пушков назвал странной просьбу польской компании PGNiG снизить цены на газ,Направленная Газпрому просьба польской компании PGNiG снизить цены на газ выглядит очень странно Об этом в четверг 28 октября заявил российский сенатор Алексей Пушков 
28-10-2021,12:00,Компания PGNiG попросила Газпром снизить цены на газ для Польши,Польская компания PGNiG просит российский Газпром снизить цены на газ для республики по ямальскому контракту Об этом говорится в сообщении компании опубликованном в четверг 28 октября 
27-10-2021,22:00,Молдавия и Газпром провели переговоры по условиям газового контракта,Вице-премьер Молдавии Андрей Спыну и глава Газпрома Алексей Миллер провели в Санкт-Петербурге новый раунд переговоров посвященных согласованию условий нового газового контракта Об этом в среду 27 октября сообщил российский холдинг 
27-10-2021,19:00,Цена газа в Европе упала до долларов 960 за 1 тысяч кубометров,Цена газа в Европе 27 октября упала до долларов 960 за 1 тысяч кубометров после объявления о планах закачки Газпромом голубого топлива в хранилища Европы 
27-10-2021,17:00,Эксперт заявил о наличии газа у Украины для поставок Молдавии,Украина даст в долг молдавским энергетикам газ который покупает у европейских трейдеров на бирже 
26-10-2021,19:00,Молдавия заключила контракт о закупке газа у нидерландской компании,Молдавия заключила контракт о закупке 1 миллион кубометров газа у нидерландской компании Vitol Об этом сообщила во вторник 26 октября пресс-служба агентства публичной собственности при правительстве республики 
26-10-2021,13:00,В Кремле прокомментировали решение Молдавии купить газ у Польши,Закупки Кишиневом газа у других стран являются делом молдавской стороны Об этом заявил журналистам пресс-секретарь президента России Дмитрий Песков во вторник 26 октября 
25-10-2021,22:00,Польша поставит 1 миллион кубометров газа в Молдавию 26 октября,Польская компания PGNiG Supply &amp; Trading (PST) разово поставит в Молдавию 1 миллион кубометров газа во вторник 26 октября Об этом говорится в сообщении на сайте компании 
25-10-2021,18:00,Эксперт оценил последствия возможного отказа Молдавии от российского газа,Экспорт газа в Молдавию составляет 15 процентов от всего объема топлива который Газпром поставляет в западном направлении 
25-10-2021,17:00,В Молдавии инициировали ревизию долгов перед Газпромом,Молдавия намерена инициировать независимый аудит исторических долгов перед Газпромом прежде чем признавать обязательства по ним Об этом в понедельник 25 октября заявил вице-премьер министр инфраструктуры страны Андрей Спыну 
25-10-2021,16:00,Президент НАНГС назвал условие подписания контракта с Молдавией по газу,Долгосрочный контракт между Газпромом и Молдавией на поставки газа может быть заключен только при условии детального урегулирования оплаты долга Кишиневом за этот ресурс так как это значительная сумма 
25-10-2021,15:00,Переговоры РФ и Молдавии по газу продолжатся 27 сентября в Петербурге,Молдавское правительство продолжит переговоры с Газпромом о поставках газа Следующий раунд обсуждений пройдет в Санкт-Петербурге 27 октября Об этом 25 октября сообщил вице-премьер Молдавии Андрей Спыну 
25-10-2021,14:00,Газпром заявил о поставках газа в Европу согласно контрактам,Газпром поставляет газ в Европу в соответствии с заявками потребителей согласно действующим контрактам Об этом ТАСС 25 октября сообщили в управлении информации холдинга 
25-10-2021,13:00,Украина заключила с Молдавией соглашение о продаже 700 миллион кубометров газа,Компания Нафтогаз Украины и государственное предприятие Молдавии Energocom подписали рамочное соглашение о поставках до 700 миллион кубометров газа в случае необходимости 
25-10-2021,23:00,Экс-премьер Молдавии Кику объяснил долги страны перед Россией за газ,Бывший премьер-министр Молдавии Ион Кику объяснил как Молдовагаз задолжал российскому Газпрому За период с 2011 по 2015 годы Кику представил расчеты и объяснил как появился долг более долларов 400 миллион Об этом он написал в своем Telegram-канале 
24-10-2021,23:00,В Госдуме не поняли причину недоговоренности Молдавии с Газпромом,Предложенный Молдавии газ от Газпрома — наиболее дешевый для республики поэтому понять причины из-за которых компания и правительство страны не смогли договориться о дальнейших поставках зампредседателю комитета Госдумы по энергетике Игорю Ананских трудно 
23-10-2021,17:00,В Газпроме заявили о возможности прекращения поставок газа Молдавии,Газпром остановит поставки газа Молдавии если страна полностью не оплатит долг и не подпишет новый контракт с 1 декабря Об этом 23 октября заявил официальный представитель компании Сергей Куприянов 
23-10-2021,23:00,Газпром заявил о намерении создать рекордный резерв газа,Газпром может сформировать рекордный оперативный резерв газа в объемах 72638 миллиард кубометров Заполнение подземных хранилищ голубого топлива (ПХГ) продолжается Об этом говорится в сообщении пресс-службы компании опубликованном в пятницу 22 октября 
23-10-2021,23:00,Скидку на транзит газа от Киева назвали неправомерной,Предложение Газпрому сделать скидку на транзит газа сверх контракта от президента Украины Владимира Зеленского говорит о том что Киев из последних сил цепляется за пропуск через себя дополнительных объемов сырья 
22-10-2021,22:00,Россия запланировала закачать рекордный объема газа в хранилища,Компания Газпром продолжает заполнять подземные хранилища газа (ПХГ) и может создать рекордный оперативный резерв — 72638 миллиард кубометров газа Об этом в пятницу 22 октября сообщили в пресс-службе Газпрома 
22-10-2021,21:00,Украина предложила Газпрому скидку на транзит газа в Европу,Украина предлагает Газпрому скидку в 50 процентов на транзит в Европу газа сверх установленных контрактом объемов Об этом в пятницу 22 октября заявил президент страны Владимир Зеленский 
20-10-2021,18:00,В Госдуме предупредили об опасности санкций США для Газпрома,Если США привлекут Газпром к ответственности за нарушение санкций то это может спровоцировать новый газовый кризис в Европе Такое мнение высказал в среду 20 октября депутат Госдумы экономист Михаил Делягин 
20-10-2021,16:00,Путин оценил влияние ситуации на мировом рынке энергетики на Россию,Ситуация на мировом энергетическом рынке отражается на России Об этом в среду 20 октября заявил президент страны Владимир Путин в ходе совещания с членами правительства 
20-10-2021,14:00,В ГД назвали популизмом заявления США о привлечении Газпрома к ответственности,Заявления о том что США намерены привлечь компанию Газпром к ответственности за нарушение санкций — это популизм за которым ничего не стоит 
20-10-2021,13:00,Политолог объяснила намерение США привлечь Газпром к ответственности,Директор Института международных политических и экономических стратегий РУССТРАТ Елена Панина в среду 20 октября прокомментировала Известиям намерение минфина США привлечь Газпром к ответственности за якобы нарушение санкций 
20-10-2021,12:00,В раде заявили о попытках поставить на колени Украину перед Россией,Украину в условиях кризиса в энергетической сфере ведут к прямому контракту на поставки газа с Газпромом что ставит страну на колени перед Россией Об этом заявила депутат Верховной рады Людмила Буймистер 
20-10-2021,11:00,Эксперт оценил намерение США привлечь Газпром к ответственности,После угроз американского минфина привлечь Газпром к ответственности за нарушение санкций компанию могут обвинить даже в том что пришла зима и к ней кто-то оказался не готов уверен глава Центра политэкономических исследований Института нового общества Василий Колташов 
19-10-2021,20:00,США намерены привлечь Газпром к ответственности за нарушение санкций,США планируют привлечь к ответственности Газпром за нарушение санкций Об этом 19 октября заявил первый замминистра финансов страны Уолли Адейемо на фоне критики сенаторов за отказ Вашингтона от мер против газопровода Северный поток – 2 (СП-2) 
19-10-2021,13:00,Цена газа в Европе вновь побила отметку в долларов 1120 за 1 тысяч кубометров,Стоимость газа в Европе в ходе торгов на лондонской бирже ICE во вторник вновь поднялась выше долларов 1120 за 1 тысяч кубометров Об этом свидетельствуют данные торговой площадки 19 октября 
18-10-2021,16:00,Названа причина отказа Газпрома докупать транзит через Украину в ноябре,Газпром не стал бронировать дополнительную транзитную мощность через Украину на ноябрь так как не считает нужным сбивать цену на спотовом рынке заявил Известиям в понедельник 18 октября эксперт Фонда национальной энергетической безопасности и Финансового университета при правительстве России Станислав Митрахович 
18-10-2021,15:00,Цена газа в Европе выросла после аукциона на допмощности по транзиту через Украину,Цена газа в Европе выросла на 14 процентов и достигала долларов 12819 за 1 тысяч кубометров после отказа Газпрома бронировать дополнительные мощности по транзиту через Украину в ноябре Об этом свидетельствуют данные лондонской биржи ICE 18 октября 
18-10-2021,14:00,Германия подтвердила исполнение Газпромом обязательств по поставкам газа,Россия выполняет все контрактные договоренности по поставкам газа в Германию Об этом в понедельник 18 октября на брифинге заявил официальный представитель правительства ФРГ Штеффен Зайберт 
18-10-2021,13:00,Газпром не стал бронировать дополнительные транзитные мощности через Украину,Российская компания Газпром не стала бронировать дополнительную транзитную мощность через Украину и выкупила треть от предложенной транзитной мощности газопровода Ямал–Европа идущего через Польшу 
18-10-2021,11:00,Эксперт прокомментировал заполнение техническим газом первой нитки СП-2,Заместитель гендиректора Института национальной энергетики Александр Фролов в понедельник 18 октября прокомментировал заполнение техническим газом первой нитки газопровода Северный поток — 2 (СП-2) 
17-10-2021,10:00,В Киеве назвали общую выгоду Газпрома и Украины,Декарбонизация Европы выгодна как Газпрому так и Украине считает бывший депутат Верховной рады Евгений Мураев 
15-10-2021,23:00,Снова зелено: кто в ЕС обсуждает санкции против РФ из-за газового кризиса,И что на самом деле спровоцировало скачок цен на энергоносители в регионе 
13-10-2021,20:00,Молдавия объявила режим тревоги из-за ситуации с газом,Комиссия по чрезвычайным ситуациям ввела чрезвычайное положение в газовом секторе Молдавии Об этом 13 октября заявил вице-премьер министр инфраструктуры страны Андрей Спыну 
13-10-2021,19:00,Эксперт заявил об отсутствии у Украины рычагов давления на Газпром,Директор Фонда энергетического развития и эксперт по энергетике Сергей Пикин заявил об отсутствии у Украины рычагов давления на Россию и в частности компанию Газпром 
13-10-2021,12:00,Минэнерго заявило о готовности к холодной зиме,Минэнерго России не ожидает аномально холодной зимы но мощности готовы ко всему Об этом заявил журналистам в кулуарах международного форума Российская энергетическая неделя замглавы ведомства Евгений Грабчак в среду 13 октября 
12-10-2021,19:00,Боррель оценил заключение контракта между Газпромом и Венгрией,Газовый контракт между венгерской энергетической компанией MVM и российским Газпромом не нарушает европейское законодательство 
12-10-2021,23:00,Молдавия попросила Евросоюз о чрезвычайных поставках газа через Румынию,Власти Молдавии попросили страны ЕС начать срочные поставки газа через Румынию в связи с его нехваткой Газета The Financial Times информирует об этом в понедельник 11 октября 
07-10-2021,15:00,Президент НАНГС оценил данные o падении цен на газ после слов Путина,Произошедшее за последние сутки падение цен на газ — лишь первичная эмоциональная реакция рынка на заявление президента России Владимира Путина о готовности страны стабилизировать цены на энергоносители 
07-10-2021,15:00,На Украине признали право Венгрии на контракт с Россией по газу,Венгрия как суверенная страна имела право на контракт с Газпромом на поставку российского газа Об этом 7 октября заявил премьер-министр Украины Денис Шмыгаль 
07-10-2021,13:00,Газпром ПХГ пообещал закачать газ в хранилища России до 1 ноября,Закачка газа в российские подземные хранилища (ПХГ) идет по плану и должна завершиться к 1 ноября 
06-10-2021,21:00,Газовый рывок: Путин назвал причины энергетического кризиса в Европе,Почему цена на голубое топливо каждый день бьет рекорды и как это можно остановить 
06-10-2021,20:00,Путин заявил о неудовлетворительном состоянии ГТС Украины,Давление на газотранспортную систему (ГТС) Украины можно увеличить но это опасно так как она давно не ремонтировалась и в любой момент может лопнуть 
06-10-2021,19:00,Путин допустил увеличение предложения по газу на бирже,Предложение по газу на бирже можно увеличить но в Санкт-Петербурге а не на спотовых торгах в Европе Об этом заявил президент России Владимир Путин в среду 6 октября 
06-10-2021,18:00,Путин попросил Газпром не увеличивать поставки газа в обход Украины,Газпром считает что ему было бы выгоднее заплатить Украине штраф и увеличить объемы прокачки по новым системам но этого делать не нужно Об этом в среду 6 октября заявил президент России Владимир Путин 
06-10-2021,17:00,Аналитики рассказали о выгодных для инвестирования отраслях,При сложившейся ситуации с ценами на газ в Европе инвесторам стоит обратить внимание на защитные активы а также на акции компаний — экспортеров природного газа угля нефти и полимеров 
06-10-2021,16:00,Жителей Молдавии призвали снизить потребление газа,Суточное потребление природного газа в Молдавии начало превышать объем поставляемый из России поэтому компания-поставщик Молдовагаз призвала клиентов снизить расход топлива От этом говорится в опубликованном заявлении 
06-10-2021,15:00,Путин предрек Газпрому рекордные поставки газа в Европу в 2021 году,Газпром в 2021 году может обновить рекорд поставок в Европу Об этом 6 октября заявил президент России Владимир Путин в ходе совещания по вопросам энергетики 
06-10-2021,14:00,Путин назвал невыгодным для Газпрома рост транзита газа через Украину,Наращивание транзита российского газа через территорию Украины невыгодно для Газпрома Об этом заявил президент РФ Владимир Путин в среду 6 октября в ходе совещания по развитию энергетики 
06-10-2021,13:00,Путин оценил показатели прокачки газа через ГТС Украины в 2021 году,Президент России Владимир Путин выразил уверенность в том что страна в 2021 году превысит контрактные обязательства по прокачке газа через ГТС Украины 
06-10-2021,12:00,Киев заявил о готовности к диалогу с Венгрией по теме поставок газа,Министр иностранных дел Украины Дмитрий Кулеба выразил готовность страны к диалогу с Венгрией по вопросам поставок газа Об этом он заявил в рамках форума по безопасности в Варшаве 6 октября 
05-10-2021,20:00,Украинцы приготовились доживать из-за топливного кризиса,Читатели украинских СМИ написали что приготовились доживать зиму из-за антироссийской политики Нафтогаза и топливного кризиса 
05-10-2021,23:00,В Госдуме рекомендовали Украине начать напрямую закупать газ у России,Укрепить украинский газовый транзит помог бы трехсторонний консорциум с участием Киева Москвы и европейских участников; вместе с тем Украине следует вернуться к прямым поставкам топлива из России — так она сможет удовлетворить свои экономические потребности 
05-10-2021,22:00,Ритуальный реверс: что может укрепить транзит через Украину,И как контракты России и Венгрии влияют на энергетическую политику Киева 
04-10-2021,22:00,Датский мир: когда примеру одобрившей СП-2 Дании последуют другие страны,Работу регуляторов ЕС ускорят растущие цены и дефицит газа уверены эксперты 
04-10-2021,19:00,Аналитик посоветовал Европе закупать газ в России и США,Пока рано говорить о глобальной энергетической катастрофе в Европе так как регион может договориться о дополнительной покупке газа с Россией и США но на не очень выгодных для себя условиях 
04-10-2021,18:00,Первую нитку Северного потока – 2 начали заполнять газом,Компания-оператор Nord Stream 2 AG приступила к заполнению первой нитки газопровода Северный поток – 2 газом сообщил 4 октября оператор 
04-10-2021,14:00,Президент НАНГС рассказал об источниках транзита газа из Украины в Венгрию,В настоящее время газ из Украины в Венгрию может поставляться из украинских хранилищ 
04-10-2021,13:00,Песков оценил возможность возращения Газпрома к переговорам с Киевом,Газпром никогда не отрицал возможность вернуться к прямым переговорам с Украиной Об этом сообщил в понедельник 4 октября пресс-секретарь президента РФ Дмитрий Песков 
04-10-2021,10:00,Экономист предупредил Украину о предстоящей газовой инквизиции,Газовый кризис который наблюдается на Украине показывает насколько успешными стали реформы в энергетической сфере страны Такое заявление сделал украинский экономист Алексей Кущ передает Главред 
02-10-2021,17:00,Газпром нефть поддерживает проекты креативной индустрии в регионах РФ,Деловая программа Мастера Forum посвященная креативным индустриям и предпринимательству в российских регионах стартовала в Омске в субботу 2 октября 
02-10-2021,16:00,На Украине напомнили о нацистском прошлом Венгрии из-за контракта по газу,Контракт заключенный между Венгрией и компанией Газпром на поставку российского газа — это свидетельство антиукраинских действий со стороны Будапешта Об этом заявил бывший депутат Верховной рады Олег Тягнибок 
01-10-2021,20:00,Газпром начал поставки газа в Венгрию и Хорватию по Турецкому потоку,Газпром в пятницу 1 октября начал поставлять газ в Венгрию и Хорватию по новому маршруту через трубопровод Турецкий поток Об этом сообщается на сайте холдинга 
01-10-2021,19:00,Президент НАНГС Хайков назвал СП-2 решением проблем с газом на Украине,Ситуацию с доступностью газа и снижением цен на него может сильно облегчить запуск трубопровода Северный поток – 2 но именно Украина больше всех прикладывает усилий чтобы его остановить таким образом загоняя себя в еще больший экономический тупик 
01-10-2021,18:00,Украина переориентирует импорт газа с Венгрии на другие направления,Оператор ГТС будет вынужден переориентировать импорт газа с Венгрии на другие направления в частности с Польшей Румынией Словакией 
01-10-2021,17:00,В Совфеде оценили реакцию Нафтогаза на прекращение транзита газа в Венгрию,Согласно транзитному договору между Газпромом и Нафтогазом Украины Россия либо осуществляет транзит газа через территорию Украины либо оплачивает мощности 
01-10-2021,16:00,Аналитик оценил остановку транзита российского газа в Венгрию через Украину,Венгерская сторона подписав контракт с Газпромом о поставках газа в обход территории Украины правильно заявила что вопрос доставки — это не вопрос покупателя а вопрос продавца 
01-10-2021,15:00,Эксперт объяснил реакцию Нафтогаза на остановку транзита газа в Венгрию,Договор между Газпромом и Нафтогазом о транзите газа через территорию Украины заключен по принципу качай или плати поэтому российская компания начав поставлять газ в Венгрию в обход украинской территории ничего не нарушает 
01-10-2021,14:00,Песков заявил об отсутствии влияния смены власти в ФРГ на сертификацию СП-2,Германские ведомства которые отвечают за сертификацию газопровода Северный поток – 2 продолжают работать паузы в их функционировании на фоне смены властей в ФРГ не предусмотрено 
